,acceptedNameUsage,acceptedScientificName,acceptedTaxonKey,accessRights,adm1,adm2,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,bibliographicCitation,catalogNumber,class,classKey,cloc,collectionCode,collectionID,collectionKey,continent,coordinatePrecision,coordinateUncertaintyInMeters,country,crawlId,datasetID,datasetKey,datasetName,dateIdentified,day,dynamicProperties,elevation,elevationAccuracy,establishmentMeans,eventDate,eventID,eventRemarks,eventTime,family,familyKey,fieldNumber,footprintSRS,footprintWKT,fullCountry,gbifID,genericName,genus,genusKey,geodeticDatum,georeferenceRemarks,georeferenceSources,habitat,higherClassification,higherGeography,hostingOrganizationKey,http://unknown.org/captive,http://unknown.org/language,http://unknown.org/license,http://unknown.org/nick,http://unknown.org/recordId,http://unknown.org/rights,http://unknown.org/rightsHolder,identificationID,identificationQualifier,identificationRemarks,identificationVerificationStatus,identifiedBy,identifier,individualCount,informationWithheld,installationKey,institutionCode,institutionID,institutionKey,isInCluster,island,islandGroup,ISO2,iucnRedListCategory,key,kingdom,kingdomKey,language,lastCrawled,lastInterpreted,lastParsed,lat,license,lifeStage,locality,locationID,locationRemarks,lon,modified,month,municipality,nameAccordingTo,nomenclaturalCode,occurrenceID,occurrenceRemarks,occurrenceStatus,order,orderKey,organismQuantity,organismQuantityType,originalNameUsage,otherCatalogNumbers,ownerInstitutionCode,phylum,phylumKey,preparations,projectId,protocol,publishingCountry,publishingOrgKey,recordedBy,references,rights,rightsHolder,samplingProtocol,scientificName,sex,species,speciesKey,specificEpithet,startDayOfYear,taxonConceptID,taxonID,taxonKey,taxonomicStatus,taxonRank,taxonRemarks,type,verbatimCoordinateSystem,verbatimEventDate,verbatimIdentification,verbatimLocality,verbatimSRS,verbatimTaxonRank,vernacularName,year,downloadDate
48,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,http://www.natuurpunt.be/normen-voor-datagebruik,West Flanders,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"West Flanders, Belgium, EUROPE",waarnemingen.be,NA,NA,EUROPE,NA,10,Belgium,263,https://doi.org/10.15468/k2aiak,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",NA,12,NA,NA,NA,NA,2018-10-12T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Belgium,2235222769,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,approved on expert judgement,NA,Natuurpunt:Waarnemingen:163530612,3,see metadata,9f25fd85-85dc-4dcd-a1b4-b31165442e2b,Natuurpunt,NA,NA,FALSE,NA,NA,BE,NE,2235222769,Animalia,1,en,2022-10-15T06:02:42.984+00:00,2022-10-15T06:19:38.368+00:00,2022-10-15T06:19:38.368+00:00,50.96964,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,3.11878,NA,10,Roeselare,NA,ICZN,Natuurpunt:Waarnemingen:163530612,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,BE,4d3ceea8-5699-439d-a899-decac9cbbdac,NA,https://waarnemingen.be/observation/163530612,NA,Natuurpunt Studie,casual observation,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,https://waarnemingen.be/species/26313,1873051,ACCEPTED,SPECIES,NA,Event,NA,NA,NA,NA,NA,NA,Citruslichtmot,2018,10/23/22
2,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,http://www.natuurpunt.be/normen-voor-datagebruik,East Flanders,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"East Flanders, Belgium, EUROPE",waarnemingen.be,NA,NA,EUROPE,NA,7,Belgium,263,https://doi.org/10.15468/k2aiak,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",NA,4,NA,NA,NA,NA,2021-01-04T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Belgium,3044177403,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,approved on photographic evidence,NA,Natuurpunt:Waarnemingen:205227907,1,see metadata,9f25fd85-85dc-4dcd-a1b4-b31165442e2b,Natuurpunt,NA,NA,FALSE,NA,NA,BE,NE,3044177403,Animalia,1,en,2022-10-15T06:02:42.984+00:00,2022-10-15T06:20:12.331+00:00,2022-10-15T06:20:12.331+00:00,51.0548,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Pupa,NA,NA,NA,3.77526,NA,1,Destelbergen,NA,ICZN,Natuurpunt:Waarnemingen:205227907,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,BE,4d3ceea8-5699-439d-a899-decac9cbbdac,NA,https://waarnemingen.be/observation/205227907,NA,Natuurpunt Studie,casual observation,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,https://waarnemingen.be/species/26313,1873051,ACCEPTED,SPECIES,NA,Event,NA,NA,NA,NA,NA,NA,Citruslichtmot,2021,10/23/22
40,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,http://www.natuurpunt.be/normen-voor-datagebruik,East Flanders,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"East Flanders, Belgium, EUROPE",waarnemingen.be,NA,NA,EUROPE,NA,10,Belgium,263,https://doi.org/10.15468/k2aiak,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",NA,25,NA,NA,NA,NA,2019-11-25T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Belgium,2464623605,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,approved on photographic evidence,NA,Natuurpunt:Waarnemingen:182579108,1,see metadata,9f25fd85-85dc-4dcd-a1b4-b31165442e2b,Natuurpunt,NA,NA,FALSE,NA,NA,BE,NE,2464623605,Animalia,1,en,2022-10-15T06:02:42.984+00:00,2022-10-15T06:20:04.177+00:00,2022-10-15T06:20:04.177+00:00,50.9818,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Caterpillar,NA,NA,NA,4.09478,NA,11,Lebbeke,NA,ICZN,Natuurpunt:Waarnemingen:182579108,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,BE,4d3ceea8-5699-439d-a899-decac9cbbdac,NA,https://waarnemingen.be/observation/182579108,NA,Natuurpunt Studie,casual observation,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,https://waarnemingen.be/species/26313,1873051,ACCEPTED,SPECIES,NA,Event,NA,NA,NA,NA,NA,NA,Citruslichtmot,2019,10/23/22
49,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,http://www.natuurpunt.be/normen-voor-datagebruik,East Flanders,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"East Flanders, Belgium, EUROPE",waarnemingen.be,NA,NA,EUROPE,NA,10,Belgium,263,https://doi.org/10.15468/k2aiak,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",NA,1,NA,NA,NA,NA,2018-10-01T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Belgium,2235223619,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,approved on photographic evidence,NA,Natuurpunt:Waarnemingen:163121842,2,see metadata,9f25fd85-85dc-4dcd-a1b4-b31165442e2b,Natuurpunt,NA,NA,FALSE,NA,NA,BE,NE,2235223619,Animalia,1,en,2022-10-15T06:02:42.984+00:00,2022-10-15T06:19:37.724+00:00,2022-10-15T06:19:37.724+00:00,50.9818,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Caterpillar,NA,NA,NA,4.09537,NA,10,Lebbeke,NA,ICZN,Natuurpunt:Waarnemingen:163121842,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,BE,4d3ceea8-5699-439d-a899-decac9cbbdac,NA,https://waarnemingen.be/observation/163121842,NA,Natuurpunt Studie,casual observation,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,https://waarnemingen.be/species/26313,1873051,ACCEPTED,SPECIES,NA,Event,NA,NA,NA,NA,NA,NA,Citruslichtmot,2018,10/23/22
15,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,http://www.natuurpunt.be/normen-voor-datagebruik,East Flanders,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"East Flanders, Belgium, EUROPE",waarnemingen.be,NA,NA,EUROPE,NA,25,Belgium,263,https://doi.org/10.15468/k2aiak,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",NA,17,NA,NA,NA,NA,2020-03-17T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Belgium,2595963841,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unverified,NA,Natuurpunt:Waarnemingen:186765367,1,see metadata,9f25fd85-85dc-4dcd-a1b4-b31165442e2b,Natuurpunt,NA,NA,FALSE,NA,NA,BE,NE,2595963841,Animalia,1,en,2022-10-15T06:02:42.984+00:00,2022-10-15T06:19:57.358+00:00,2022-10-15T06:19:57.358+00:00,51.1468,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,4.10059,NA,3,Sint-Niklaas,NA,ICZN,Natuurpunt:Waarnemingen:186765367,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,BE,4d3ceea8-5699-439d-a899-decac9cbbdac,NA,https://waarnemingen.be/observation/186765367,NA,Natuurpunt Studie,casual observation,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,https://waarnemingen.be/species/26313,1873051,ACCEPTED,SPECIES,NA,Event,NA,NA,NA,NA,NA,NA,Citruslichtmot,2020,10/23/22
50,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,https://www.natagora.be/donnees_naturalistes_usage,Hainaut,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Hainaut, Belgium, EUROPE",NA,NA,NA,EUROPE,NA,10,Belgium,167,https://doi.org/10.15468/p58ip1,629befd5-fb45-4365-95c4-d07e72479b37,"Observations.be - Non-native species occurrences in Wallonia, Belgium",NA,3,NA,NA,NA,NA,2018-10-03T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Belgium,2270406709,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,37e82b90-1e21-11de-ab90-f72009d2669b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,approved on photographic evidence,NA,Natagora:Observations:163171438,1,see metadata,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,Natagora,NA,NA,FALSE,NA,NA,BE,NE,2270406709,Animalia,1,en,2022-10-15T05:47:30.328+00:00,2022-10-15T05:52:05.742+00:00,2022-10-15T05:52:05.742+00:00,50.04493,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Caterpillar,NA,NA,NA,4.3318,NA,10,Chimay,NA,ICZN,Natagora:Observations:163171438,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,TrIAS,DWC_ARCHIVE,BE,147d711e-8a02-4b67-b4ce-918abd7dbb76,NA,https://observations.be/observation/163171438,NA,Natagora,casual observation,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,https://observations.be/species/26313,1873051,ACCEPTED,SPECIES,NA,Event,NA,NA,NA,NA,NA,NA,NA,2018,10/23/22
237,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,Bouches-du-Rhône,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Bouches-du-Rhône, France",NA,NA,NA,NA,NA,16750,France,186,6C62C6AA-28EB-5AE0-E053-2614A8C0C021,906b2d3f-dbd7-4c5c-acfc-c572c35c2b5a,NA,NA,23,NA,2,NA,NA,1992-09-23T00:00:00,1eb119bd-b2f3-4b18-91c8-09da1d5838de,NA,NA,Pyralidae,5336,NA,NA,NA,France,2472438378,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,VARENNE Thierry (),1eb119bd-b2f3-4b18-91c8-09da1d5838de,NA,Géographie soumise à floutage à la demande du producteur|Geographic information generalized during aggregation at the request of the producer,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,2472438378,Animalia,1,NA,2022-07-05T23:19:14.809+00:00,2022-09-09T01:05:46.251+00:00,2022-09-09T01:05:46.251+00:00,43.5042,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,4.46441,NA,9,Saintes-Maries-de-la-Mer,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,1eb119bd-b2f3-4b18-91c8-09da1d5838de,NA,PRESENT,Lepidoptera,797,NA,NA,"Cryptoblabes gnidiella (Millière, 1867)",NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,VARENNE Thierry (Réserve Naturelle de Camargue),NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,247878,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,10/23/22
186,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,Alpes-de-Haute-Provence,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Alpes-de-Haute-Provence, France",NA,NA,NA,NA,NA,4577,France,187,6C62C6AA-28EA-5AE0-E053-2614A8C0C021,a22a33ca-9f57-49ce-879b-c547a524a733,NA,NA,17,NA,520,NA,NA,1998-08-17T00:00:00,e4930cd7-7307-47a5-a28b-e8233166151e,NA,NA,Pyralidae,5336,NA,NA,NA,France,2469730763,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,DOUX Yves (),e4930cd7-7307-47a5-a28b-e8233166151e,NA,Géographie soumise à floutage à la demande du producteur|Geographic information generalized during aggregation at the request of the producer,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,2469730763,Animalia,1,NA,2022-07-05T23:19:01.229+00:00,2022-09-09T08:09:57.482+00:00,2022-09-09T08:09:57.482+00:00,43.8281,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,6.08298,NA,8,Riez,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,e4930cd7-7307-47a5-a28b-e8233166151e,NA,PRESENT,Lepidoptera,797,NA,NA,"Cryptoblabes gnidiella (Millière, 1867)",NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,DOUX Yves (PROSERPINE),NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,247878,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,10/23/22
240,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Vantoux, France",COL-MNHNL,MnhnL,NA,NA,NA,NA,France,292,NA,962f59bc-f762-11e1-a439-00145eb45e9a,Données générales,NA,6,Taxon status for Luxembourg: [],NA,NA,NA,1988-03-06T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,France,1950600845,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,[],NA,NA,75642970-f855-11dd-8235-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,Original,NA,NA,Larsen Knud,LUXNATFUND603062,NA,NA,82aa92d4-0834-4396-b677-e04137b6961c,NA,https://ror.org/05natt857,40452d31-2f91-460a-a624-7ecf27eac71e,FALSE,NA,NA,FR,NE,1950600845,Animalia,1,NA,2022-10-10T12:02:34.872+00:00,2022-10-10T12:17:56.018+00:00,2022-10-10T12:17:56.018+00:00,49.1333,http://creativecommons.org/publicdomain/zero/1.0/legalcode,NA,Vantoux,NA,NA,6.23333,NA,3,NA,NA,NA,LUXNATFUND603062,NA,PRESENT,Lepidoptera,797,1,Adult Female,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,LU,75642970-f855-11dd-8235-b8a03c50a862,Marc Meyer,NA,NA,NA,Gathering,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,NA,1873051,ACCEPTED,SPECIES,NA,NA,LTLN,1988-3-6/1988-3-6,NA,NA,NA,NA,NA,1988,10/23/22
6,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,Provence-Alpes-Côte d'Azur,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,82648652,Insecta,216,"Provence-Alpes-Côte d'Azur, France",Observations,NA,NA,NA,NA,NA,France,321,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-06-18T16:56:29,11,NA,NA,NA,NA,2021-06-11T23:50:04,NA,NA,23:50:04+02:00,Pyralidae,5336,NA,NA,NA,France,3858214696,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,bscrl,NA,NA,NA,184181212,NA,?,NA,jkt,82648652,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,FR,NE,3858214696,Animalia,1,NA,2022-10-15T10:30:21.264+00:00,2022-10-15T15:22:03.748+00:00,2022-10-15T15:22:03.748+00:00,43.635117,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,6.931531,2022-06-26T09:44:04.000+00:00,6,NA,NA,NA,https://www.inaturalist.org/observations/82648652,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,bscrl,https://www.inaturalist.org/observations/82648652,NA,bscrl,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,548953,1873051,ACCEPTED,SPECIES,NA,NA,NA,6/11/21 23:50,NA,"06130 Grasse, France",NA,NA,NA,2021,10/23/22
272,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,Alpes-Maritimes,"Millière, P. 1864-1868. <i>Iconographie et description de chenilles et lépidoptères inédits. Tome deuxième<-i>. F. Savy, Paris : 506 pp.",NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Alpes-Maritimes, France",NA,NA,NA,NA,NA,5403,France,188,4A9DDA1F-B749-3E13-E053-2614A8C02B7C,d18935d7-260c-4633-af39-7eb7ee6f1e14,NA,2019-11-13T00:00:00,1,NA,NA,NA,NA,1867-01-01T00:00:00,97388BA4-9539-3C74-E053-5014A8C0D15E,NA,NA,Pyralidae,5336,NA,NA,NA,France,3471694310,Ephestia,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,MILLIERE P.,97388BA4-9539-3C74-E053-5014A8C0D15E,NA,NA,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,3471694310,Animalia,1,NA,2022-07-05T15:49:42.233+00:00,2022-09-09T09:30:48.185+00:00,2022-09-09T09:30:48.185+00:00,43.55205,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,7.00479,NA,1,Cannes,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,97388BA4-9539-3C74-E053-5014A8C0D15E,NA,PRESENT,Lepidoptera,797,NA,NA,Ephestia gnidiella,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,MILLIERE P. (indépendant),NA,NA,NA,NA,"Ephestia gnidiella Milliére, 1867",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,920962,4530909,SYNONYM,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867,10/23/22
307,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,Alpes-Maritimes,"Nolcken, J. H. W. 1882. Lepidopterologische Notizen. <em>Entomologische Zeitung herausgegeben von dem entomologischen vereine zu Stettin<-em>, 43: 173-201.",NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Alpes-Maritimes, France",NA,NA,NA,NA,NA,5403,France,188,4A9DDA1F-B749-3E13-E053-2614A8C02B7C,d18935d7-260c-4633-af39-7eb7ee6f1e14,NA,NA,NA,NA,NA,NA,NA,NA,C43C5D05-2911-3D18-E053-0514A8C09DBA,NA,NA,Pyralidae,5336,NA,NA,NA,France,3471701959,Ephestia,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,VON NOLCKEN Johann Heinrich Wilhelm,C43C5D05-2911-3D18-E053-0514A8C09DBA,NA,NA,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,3471701959,Animalia,1,NA,2022-07-05T15:49:42.233+00:00,2022-09-09T09:30:50.403+00:00,2022-09-09T09:30:50.403+00:00,43.55205,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,7.00479,NA,NA,Cannes,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,C43C5D05-2911-3D18-E053-0514A8C09DBA,NA,PRESENT,Lepidoptera,797,NA,NA,Ephestia gnidiella,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,VON NOLCKEN Johann Heinrich Wilhelm (Indépendant),NA,NA,NA,NA,"Ephestia gnidiella Milliére, 1867",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,920962,4530909,SYNONYM,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/22
61,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,NA,NA,NA,NA,OCCURRENCE,NA,1569881,Insecta,216,"Galéria, France",Biodiversitätsdatenbank Salzburg,NA,NA,NA,NA,150,France,18,NA,c1492854-5d15-40e9-9ee7-24a18ac05112,NA,NA,23,NA,30,NA,NA,2015-05-23T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,France,3011292219,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,7a070ba0-bafb-11d9-8e53-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEA3F792-E7B9-4989-AAE4-A48DE06A880F,NA,NA,6032a3a0-f762-11e1-a439-00145eb45e9a,HNS,NA,NA,FALSE,NA,NA,FR,NE,3011292219,Animalia,1,NA,2021-10-14T12:05:59.345+00:00,2022-09-09T02:46:46.527+00:00,2022-09-09T02:46:46.527+00:00,42.46,http://creativecommons.org/licenses/by/4.0/legalcode,NA,Galéria,NA,NA,8.68,NA,5,NA,NA,NA,CEA3F792-E7B9-4989-AAE4-A48DE06A880F,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,BIOCASE_XML_ARCHIVE,AT,7a070ba0-bafb-11d9-8e53-b8a03c50a862,ContactID: 2902,NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,NA,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,10/23/22
